Unnamed: 0,ID,Url,original_text,gpt.4.1.mini_stance,Date,Topic
23985,23985,http://twitter.com/Moalusi__Thabo/statuses/1867444998968385617,"A free funeral too if the jury does its job.
The commies who are worshipping that sociopath don't GAF that he's from an extremely wealthy Republican family.
Just hearing that the victim was a CEO is enough for them. No empathy at all for his wife & 2 sons.",1,12/13/2024 5:42,11
23990,23990,http://twitter.com/PepperGii/statuses/1867444184493510965,Brian Thompson made it in life from humble/modest background and barely got to enjoy much of it before he was killed. he'll never see his boys get married or meet his grandkids. had his whole life ahead of him before it was abruptly cut short. and for nothing.,1,12/13/2024 5:39,2
24054,24054,http://twitter.com/SasukeD_Uchiha/statuses/1867433467258236958,"Yes, Luigi followed me. 

Like most men, Luigi likely looked up to me for my advice. However, like most men, the thought of never being as good as me may have proven too difficult to live with...",1,12/13/2024 4:56,8
24071,24071,http://twitter.com/brchapman65/statuses/1867429840401400246,TRUE,1,12/13/2024 4:42,8
24086,24086,http://twitter.com/HeebNationalist/statuses/1867427561774477553,"People like this, the people who glorified 10/7, the ones who celebrated Brian Thompson's death and Trump getting shot at, I despair due to them. They prove that so many people lack some fundamental human goodness. They are sub-human.",1,12/13/2024 4:33,14
24159,24159,http://twitter.com/j9000000/statuses/1867419810620920057,Justice for Brian Thompson.,1,12/13/2024 4:02,4
24165,24165,http://twitter.com/CHBiggs/statuses/1867418788314128871,The  grading of the killer’s post speaks to the misguided attempt to blame healthcare for all the killer’s grievances. Brian Thompson was by all accounts doing his job while balancing shareholders & patients needs,1,12/13/2024 3:58,15
24166,24166,http://twitter.com/edward861312/statuses/1867418500064587972,i don’t care if mangione wasn’t denied care i don’t care if he wasn’t even a UHC customer. he’s not the killer so it doesn’t matter. but if he WAS. none of that would change the fact that he did a good thing,1,12/13/2024 3:57,10
24181,24181,http://twitter.com/EGrrrrrrrr71423/statuses/1867416310801420288,"Single mom threatens violence against an insurance company’s CEO inspired by Luigi Mangione, she now faces 15 years in prison

Imagine making your children orphans for literally nothing",1,12/13/2024 3:48,5
24191,24191,http://twitter.com/JonMny/statuses/1867415518296129599,The CEO was a hard working man with a family. Luigi is a demon.,1,12/13/2024 3:45,13
24199,24199,http://twitter.com/fewgoodpoints/statuses/1867414608358654167,"There’s an underlying envy of Brian Thompson. The hate comes from the fact that he achieved something many working-class people aspire to. His success makes critics feel inadequate, and that angers them. At the end of the day, it’s envy—and envy is corrosive to the mind.",1,12/13/2024 3:41,6
24226,24226,http://twitter.com/Rhomulen/statuses/1867411749173113256,For Elizabeth Warren to act like the killing of UnitedHealthcare CEO Brian Thompson is warranted or understandable behavior is heinous.,1,12/13/2024 3:30,11
24338,24338,http://twitter.com/stinchfield1776/statuses/1867400562217472022,“THIS IS THE KIND OF SICK BEHAVIOR FROM THE LEFT THAT SHOULD MAKE EVERYONE’S SKIN CRAWL.”  blasts liberals for justifying the murder of UnitedHealthcare CEO! “You don’t go murder a person!”,1,12/13/2024 2:46,1
24342,24342,http://twitter.com/neural2couture/statuses/1867400201411121655,"Domine Dominus noster 🙏🏻

#LuigiMangione #UnitedHealthcareAssassin 
#UnitedHealthcare",1,12/13/2024 2:44,1
24356,24356,http://twitter.com/PennyFarringt14/statuses/1867397901892432272,"Thank you Steve, when people are disgruntled you cannot take law into own hands and kill people. 
 Luigi Mangione is coward of the highest order and a pathetic Ivy League wealthy murderer. So let idiots praise the man, hell no not me. He deserves to be placed on death row for…",1,12/13/2024 2:35,0
24405,24405,http://twitter.com/WroteByJared/statuses/1867392641526309057,"I would like offer my sincere condolences to the family of Brian Thompson. I’m so sorry that our country has become so corrupt. I hope justice is served, Keeping you all in my prayers. Rest in Peace Brian. 🇺🇸",1,12/13/2024 2:14,16
24510,24510,http://twitter.com/KimberlyMariey/statuses/1867382170085367824,Anyone who supports the assassination of Brian Thompson should know the repercussions of the results. Action and reaction. While I have noticed people reaching all things good about his death. No One SHOULD RESORT TO KILLING PEOPLE FOR CHANGE!! No one will talk about the…,1,12/13/2024 1:32,6
24648,24648,http://twitter.com/HomerTheEpic/statuses/1867369840639717453,"His family has generational wealth. He went to private high school and an ivy league college. The man he murdered grew up middle class and went to public college. Luigi is a moronic, homicidal hypocrite.",1,12/13/2024 0:43,3
24691,24691,http://twitter.com/jaewhybe/statuses/1867366653895618718,Steve Forbes scorches the people who are trying to justify the murder of UnitedHealthcare CEO.,1,12/13/2024 0:31,1
24724,24724,http://twitter.com/Dhaf_prime/statuses/1867363785159454990,"did NOT lose anything. A family based of MN lost a father, a husband, a son, and a friend!! CEO Brian Thompson’s family 100% should sue UHC for putting him in harms way!",1,12/13/2024 0:19,15
24738,24738,http://twitter.com/storms_quiet/statuses/1867362878002503951,Luigi was a rich kid who was radicalized. He wasn't killing because of a denied insurance claim. He is a psychopathic coward who shot a father and a husband in the back without due process or even a charged crime because his ideology makes him feel justified.,1,12/13/2024 0:16,3
24753,24753,http://twitter.com/AlexisO71174609/statuses/1867361475045544079,"Luigi Mangoine isn't no hero because he killed the United Healthcare CEO Brian Thompson and you all think this guy is a hero, but no because he has false information on him",1,12/13/2024 0:10,18
24756,24756,http://twitter.com/AXXA13365950/statuses/1867361081636556834,Kyle Rittenhouse never murdered anybody. He bravely defended his life against violent criminals attacking him. He did absolutely nothing wrong. But Mangione did absolutely everything wrong. He laid in ambush and murdered an innocent man by shooting them in the back like a coward.,1,12/13/2024 0:09,10
24791,24791,http://twitter.com/macknz1/statuses/1867358377153880393,Who wishes death upon babies. Because you don’t like someone with a job title #UnitedHealthcareAssassin #UnitedHealthcare #murder #threatsagainstkids #savethekids #bully #hamassymathizer #meanpeopleoftheinternet #ugly,1,12/12/2024 23:58,1
24853,24853,http://twitter.com/choeshow/statuses/1867354002972893248,Seattle has some Luigi Mangione sympathizers. This is sick.,1,12/12/2024 23:41,0
24889,24889,http://twitter.com/PhettacheeseOG/statuses/1867351780407095306,"Luigi was wrong to kill Brian, he should have found a way to get him fired and blacklisted.",1,12/12/2024 23:32,3
24956,24956,http://twitter.com/Fractality777/statuses/1867346744012681711,The fact that Mangione shot that CEO in the back should already be grounds for public shaming.,1,12/12/2024 23:12,5
25000,25000,http://twitter.com/RedWhiteAnd_You/statuses/1867343493431189715,"is sick.
Their platform allows the glorification, celebration and jokes regarding the UnitedHealthcare CEO's murder. These people really think Luigi Mangione is a hero. They have an echo chamber of sickness and mental illness.",1,12/12/2024 22:59,5
25063,25063,http://twitter.com/steve_huff95934/statuses/1867338336832303361,"Let’s put this to rest: Luigi Mangione is a freak and everyone idolizing him is a dipshit. He’s not a hero, he’s a moron.",1,12/12/2024 22:38,0
25076,25076,http://twitter.com/MAGAmegaMAGA/statuses/1867337509526810923,"Luigi Mangione worked himself from wealth to jail
Brian Thompson from working class to CEO",1,12/12/2024 22:35,0
25128,25128,http://twitter.com/creekchick65/statuses/1867332746705883586,so ur saying it was OK for mangione to kill the United health care? It is NOT AN ACT OF VIOLENCE to be denied a claim for insurance. U r the BIGGEST IDIOT WE HV N Washington. It's NOT ok to kill someone over insurance. GROW UP & DEAL W LIFE. WHAT A FREAKING IMBECILE,1,12/12/2024 22:16,10
25194,25194,http://twitter.com/PepeHinz/statuses/1867327155861860517,"Seemed like a normal guy. Grew up poor. Made his own way to success. Lived in a fairly normal house with his wife and kids. If you want to hate the rich, hate on Luigi. I can see you aren't interested in intelligent conversation.",1,12/12/2024 21:54,3
25200,25200,http://twitter.com/Irelandrocks24_/statuses/1867326817834873133,The left is more obsessed with Luigi Mangione’s physical appearance than the fact that he killed a man. It’s extremely disturbing that people are justifying a murder and it might end in the tragic deaths of others.,1,12/12/2024 21:53,5
25201,25201,http://twitter.com/TakeBackLA1/statuses/1867326790869581845,"Luigi, your hero, is gonna get the death penalty. Fuck you for celebrating a murderer you fucking low life scumbag",1,12/12/2024 21:52,3
25227,25227,http://twitter.com/DaemonOneil/statuses/1867324466206060593,"Well said! Also, their boy Luigi had a psychotic break. To suggest that people feel “violence” toward ppl in the healthcare industry, and that it’s justified, is itself a little sick in the head.",1,12/12/2024 21:43,13
25234,25234,http://twitter.com/Monarch92079349/statuses/1867324077926695125,what POS you & your team are. Why don’t you say your vile comments to Brian Thompson’s kids?,1,12/12/2024 21:42,4
25305,25305,http://twitter.com/Shepard_Rife1/statuses/1867318350801780874,You are sick if you think what Mangione did is a good thing.,1,12/12/2024 21:19,10
25330,25330,http://twitter.com/coastalmom11/statuses/1867316139367575596,New: Catholic ethicists condemn ‘indifference to suffering’ shown by those celebrating Luigi Mangione,1,12/12/2024 21:10,0
25408,25408,http://twitter.com/JordanSchachtel/statuses/1867310165743350053,"Of course, Mangione directed his aggression against a man who had NOTHING to do with the systemic issue. He is a shameful lunatic who came to a horrifically wrong conclusion about who was at fault for his reported chronic pain.

Very sad all around.",1,12/12/2024 20:46,10
25414,25414,http://twitter.com/PuddiTatLevi/statuses/1867309519350681844,there's nothing more working class than dying randomly. and Brian Thompson understood this better than anyone,1,12/12/2024 20:44,2
25465,25465,http://twitter.com/TaiwanOrwell/statuses/1867305983896121532,"Brian Thompson was an innocent person, you scumbag  
You should be ashamed of yourself.",1,12/12/2024 20:30,4
25507,25507,http://twitter.com/AleksBathory/statuses/1867302738406547569,"he was a brave CEO who came from nothing and improved healthcare for all americans. and in this house Brian Thompson is a hero, end of story",1,12/12/2024 20:17,15
25598,25598,http://twitter.com/dill_the_skinny/statuses/1867295344331305132,This is the 2nd coolest thing I've seen him do.,1,12/12/2024 19:47,2
25611,25611,http://twitter.com/LindaYo72298445/statuses/1867293988753224128,"Mangione grew up an entitled rich brat. Brian Thompson came from a working class family, got an education and achieved success through hard work. Killers are not heroes!",1,12/12/2024 19:42,10
